epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,17.9354,0.67877,0.64516,1,0.61827,0.00048343,0.00048343,0.00048343
